year,time,zone,location,existingresource,nameplateMWh,solarMWh,windMWh,batteriesMWh,natgasMWh, 
2021,1423,WCO,san_isabel,solar,30,0,49.5,,,
2021,1424,WCO,san_isabel,solar,30,10.125,49.5,,,
2021,1425,WCO,san_isabel,solar,30,12.15,49.5,,,
2021,1426,WCO,san_isabel,solar,30,16.2,49.5,,,
2021,1427,WCO,san_isabel,solar,30,18.225,49.5,,,
2021,1428,WCO,san_isabel,solar,30,20.25,49.5,,,
2021,1429,WCO,san_isabel,solar,30,18.387,63,,,
2021,1430,WCO,san_isabel,solar,30,20.25,63,,,
2021,1431,WCO,san_isabel,solar,30,18.225,63,,,
2021,1432,WCO,san_isabel,solar,30,16.2,63,,,
2021,1433,WCO,san_isabel,solar,30,12.15,63,,,
2021,1434,WCO,san_isabel,solar,30,12.15,63,,,
2021,1435,WCO,san_isabel,solar,30,10.125,27,,,
2021,1436,WCO,san_isabel,solar,30,10.125,27,,,
2021,1437,WCO,san_isabel,solar,30,0,27,,,
2021,1438,WCO,san_isabel,solar,30,0,27,,,
2021,1439,WCO,san_isabel,solar,30,0,27,,,
2021,1440,WCO,san_isabel,solar,30,0,27,,,
2021,1441,WCO,san_isabel,solar,30,0,40.5,,,
2021,1442,WCO,san_isabel,solar,30,0,40.5,,,
2021,1443,WCO,san_isabel,solar,30,0,40.5,,,
2021,1444,WCO,san_isabel,solar,30,0,40.5,,,
2021,1445,WCO,san_isabel,solar,30,0,40.5,,,
2021,1446,WCO,san_isabel,solar,30,0,40.5,,,
2021,1447,WCO,san_isabel,solar,30,0,49.5,,,
2021,1448,WCO,san_isabel,solar,30,11.25,49.5,,,
2021,1449,WCO,san_isabel,solar,30,13.5,49.5,,,
2021,1450,WCO,san_isabel,solar,30,18,49.5,,,
2021,1451,WCO,san_isabel,solar,30,20.25,49.5,,,
2021,1452,WCO,san_isabel,solar,30,22.5,49.5,,,
2021,1453,WCO,san_isabel,solar,30,20.43,63,,,
2021,1454,WCO,san_isabel,solar,30,22.5,63,,,
2021,1455,WCO,san_isabel,solar,30,20.25,63,,,
2021,1456,WCO,san_isabel,solar,30,18,63,,,
2021,1457,WCO,san_isabel,solar,30,13.5,63,,,
2021,1458,WCO,san_isabel,solar,30,13.5,63,,,
2021,1459,WCO,san_isabel,solar,30,11.25,27,,,
2021,1460,WCO,san_isabel,solar,30,11.25,27,,,
2021,1461,WCO,san_isabel,solar,30,0,27,,,
2021,1462,WCO,san_isabel,solar,30,0,27,,,
2021,1463,WCO,san_isabel,solar,30,0,27,,,
2021,1464,WCO,san_isabel,solar,30,0,27,,,
2021,1465,WCO,san_isabel,solar,30,0,40.5,,,
2021,1466,WCO,san_isabel,solar,30,0,40.5,,,
2021,1467,WCO,san_isabel,solar,30,0,40.5,,,
2021,1468,WCO,san_isabel,solar,30,0,40.5,,,
2021,1469,WCO,san_isabel,solar,30,0,40.5,,,
2021,1470,WCO,san_isabel,solar,30,0,40.5,,,
2021,1471,WCO,san_isabel,solar,30,0,49.5,,,
2021,1472,WCO,san_isabel,solar,30,11.25,49.5,,,
2021,1473,WCO,san_isabel,solar,30,13.5,49.5,,,
2021,1474,WCO,san_isabel,solar,30,18,49.5,,,
2021,1475,WCO,san_isabel,solar,30,20.25,49.5,,,
2021,1476,WCO,san_isabel,solar,30,22.5,49.5,,,
2021,1477,WCO,san_isabel,solar,30,20.43,63,,,
2021,1478,WCO,san_isabel,solar,30,22.5,63,,,
2021,1479,WCO,san_isabel,solar,30,20.25,63,,,
2021,1480,WCO,san_isabel,solar,30,18,63,,,
2021,1481,WCO,san_isabel,solar,30,13.5,63,,,
2021,1482,WCO,san_isabel,solar,30,13.5,63,,,
2021,1483,WCO,san_isabel,solar,30,11.25,27,,,
2021,1484,WCO,san_isabel,solar,30,11.25,27,,,
2021,1485,WCO,san_isabel,solar,30,0,27,,,
2021,1486,WCO,san_isabel,solar,30,0,27,,,
2021,1487,WCO,san_isabel,solar,30,0,27,,,
2021,1488,WCO,san_isabel,solar,30,0,27,,,
2021,1489,WCO,san_isabel,solar,30,0,40.5,,,
2021,1490,WCO,san_isabel,solar,30,0,40.5,,,
2021,1491,WCO,san_isabel,solar,30,0,40.5,,,
2021,1492,WCO,san_isabel,solar,30,0,40.5,,,
2021,1493,WCO,san_isabel,solar,30,0,40.5,,,
2021,1494,WCO,san_isabel,solar,30,0,40.5,,,
2021,1495,WCO,san_isabel,solar,30,0,49.5,,,
2021,1496,WCO,san_isabel,solar,30,11.25,49.5,,,
2021,1497,WCO,san_isabel,solar,30,13.5,49.5,,,
2021,1498,WCO,san_isabel,solar,30,18,49.5,,,
2021,1499,WCO,san_isabel,solar,30,20.25,49.5,,,
2021,1500,WCO,san_isabel,solar,30,22.5,49.5,,,
2021,1501,WCO,san_isabel,solar,30,20.43,63,,,
2021,1502,WCO,san_isabel,solar,30,22.5,63,,,
2021,1503,WCO,san_isabel,solar,30,20.25,63,,,
2021,1504,WCO,san_isabel,solar,30,18,63,,,
2021,1505,WCO,san_isabel,solar,30,13.5,63,,,
2021,1506,WCO,san_isabel,solar,30,13.5,63,,,
2021,1507,WCO,san_isabel,solar,30,11.25,27,,,
2021,1508,WCO,san_isabel,solar,30,11.25,27,,,
2021,1509,WCO,san_isabel,solar,30,0,27,,,
2021,1510,WCO,san_isabel,solar,30,0,27,,,
2021,1511,WCO,san_isabel,solar,30,0,27,,,
2021,1512,WCO,san_isabel,solar,30,0,27,,,
2021,1513,WCO,san_isabel,solar,30,0,40.5,,,
2021,1514,WCO,san_isabel,solar,30,0,40.5,,,
2021,1515,WCO,san_isabel,solar,30,0,40.5,,,
2021,1516,WCO,san_isabel,solar,30,0,40.5,,,
2021,1517,WCO,san_isabel,solar,30,0,40.5,,,
2021,1518,WCO,san_isabel,solar,30,0,40.5,,,
2021,1519,WCO,san_isabel,solar,30,0,49.5,,,
2021,1520,WCO,san_isabel,solar,30,11.25,49.5,,,
2021,1521,WCO,san_isabel,solar,30,13.5,49.5,,,
2021,1522,WCO,san_isabel,solar,30,18,49.5,,,
2021,1523,WCO,san_isabel,solar,30,20.25,49.5,,,
2021,1524,WCO,san_isabel,solar,30,22.5,49.5,,,
2021,1525,WCO,san_isabel,solar,30,20.43,63,,,
2021,1526,WCO,san_isabel,solar,30,22.5,63,,,
2021,1527,WCO,san_isabel,solar,30,20.25,63,,,
2021,1528,WCO,san_isabel,solar,30,18,63,,,
2021,1529,WCO,san_isabel,solar,30,13.5,63,,,
2021,1530,WCO,san_isabel,solar,30,13.5,63,,,
2021,1531,WCO,san_isabel,solar,30,11.25,27,,,
2021,1532,WCO,san_isabel,solar,30,11.25,27,,,
2021,1533,WCO,san_isabel,solar,30,0,27,,,
2021,1534,WCO,san_isabel,solar,30,0,27,,,
2021,1535,WCO,san_isabel,solar,30,0,27,,,
2021,1536,WCO,san_isabel,solar,30,0,27,,,
2021,1537,WCO,san_isabel,solar,30,0,40.5,,,
2021,1538,WCO,san_isabel,solar,30,0,40.5,,,
2021,1539,WCO,san_isabel,solar,30,0,40.5,,,
2021,1540,WCO,san_isabel,solar,30,0,40.5,,,
2021,1541,WCO,san_isabel,solar,30,0,40.5,,,
2021,1542,WCO,san_isabel,solar,30,0,40.5,,,
2021,1543,WCO,san_isabel,solar,30,0,49.5,,,
2021,1544,WCO,san_isabel,solar,30,11.25,49.5,,,
2021,1545,WCO,san_isabel,solar,30,13.5,49.5,,,
2021,1546,WCO,san_isabel,solar,30,18,49.5,,,
2021,1547,WCO,san_isabel,solar,30,20.25,49.5,,,
2021,1548,WCO,san_isabel,solar,30,22.5,49.5,,,
2021,1549,WCO,san_isabel,solar,30,20.43,63,,,
2021,1550,WCO,san_isabel,solar,30,22.5,63,,,
2021,1551,WCO,san_isabel,solar,30,20.25,63,,,
2021,1552,WCO,san_isabel,solar,30,18,63,,,
2021,1553,WCO,san_isabel,solar,30,13.5,63,,,
2021,1554,WCO,san_isabel,solar,30,13.5,63,,,
2021,1555,WCO,san_isabel,solar,30,11.25,27,,,
2021,1556,WCO,san_isabel,solar,30,11.25,27,,,
2021,1557,WCO,san_isabel,solar,30,0,27,,,
2021,1558,WCO,san_isabel,solar,30,0,27,,,
2021,1559,WCO,san_isabel,solar,30,0,27,,,
2021,1560,WCO,san_isabel,solar,30,0,27,,,
2021,1561,WCO,san_isabel,solar,30,0,40.5,,,
2021,1562,WCO,san_isabel,solar,30,0,40.5,,,
2021,1563,WCO,san_isabel,solar,30,0,40.5,,,
2021,1564,WCO,san_isabel,solar,30,0,40.5,,,
2021,1565,WCO,san_isabel,solar,30,0,40.5,,,
2021,1566,WCO,san_isabel,solar,30,0,40.5,,,
2021,1567,WCO,san_isabel,solar,30,0,49.5,,,
2021,1568,WCO,san_isabel,solar,30,11.25,49.5,,,
2021,1569,WCO,san_isabel,solar,30,13.5,49.5,,,
2021,1570,WCO,san_isabel,solar,30,18,49.5,,,
2021,1571,WCO,san_isabel,solar,30,20.25,49.5,,,
2021,1572,WCO,san_isabel,solar,30,22.5,49.5,,,
2021,1573,WCO,san_isabel,solar,30,20.43,63,,,
2021,1574,WCO,san_isabel,solar,30,22.5,63,,,
2021,1575,WCO,san_isabel,solar,30,20.25,63,,,
2021,1576,WCO,san_isabel,solar,30,18,63,,,
2021,1577,WCO,san_isabel,solar,30,13.5,63,,,
2021,1578,WCO,san_isabel,solar,30,13.5,63,,,
2021,1579,WCO,san_isabel,solar,30,11.25,27,,,
2021,1580,WCO,san_isabel,solar,30,11.25,27,,,
2021,1581,WCO,san_isabel,solar,30,0,27,,,
2021,1582,WCO,san_isabel,solar,30,0,27,,,
2021,1583,WCO,san_isabel,solar,30,0,27,,,
2021,1584,WCO,san_isabel,solar,30,0,27,,,
2021,1585,WCO,san_isabel,solar,30,0,40.5,,,
2021,1586,WCO,san_isabel,solar,30,0,40.5,,,
2021,1587,WCO,san_isabel,solar,30,0,40.5,,,
2021,1588,WCO,san_isabel,solar,30,0,40.5,,,
2021,1589,WCO,san_isabel,solar,30,0,40.5,,,
2021,1590,WCO,san_isabel,solar,30,0,40.5,,,
2021,1591,WCO,san_isabel,solar,30,0,49.5,,,
2021,1592,WCO,san_isabel,solar,30,11.25,49.5,,,
2021,1593,WCO,san_isabel,solar,30,13.5,49.5,,,
2021,1594,WCO,san_isabel,solar,30,18,49.5,,,
2021,1595,WCO,san_isabel,solar,30,20.25,49.5,,,
2021,1596,WCO,san_isabel,solar,30,22.5,49.5,,,
2021,1597,WCO,san_isabel,solar,30,20.43,63,,,
2021,1598,WCO,san_isabel,solar,30,22.5,63,,,
2021,1599,WCO,san_isabel,solar,30,20.25,63,,,
2021,1600,WCO,san_isabel,solar,30,18,63,,,
2021,1601,WCO,san_isabel,solar,30,13.5,63,,,
2021,1602,WCO,san_isabel,solar,30,13.5,63,,,
2021,1603,WCO,san_isabel,solar,30,11.25,27,,,
2021,1604,WCO,san_isabel,solar,30,11.25,27,,,
2021,1605,WCO,san_isabel,solar,30,0,27,,,
2021,1606,WCO,san_isabel,solar,30,0,27,,,
2021,1607,WCO,san_isabel,solar,30,0,27,,,
2021,1608,WCO,san_isabel,solar,30,0,27,,,
2021,1609,WCO,san_isabel,solar,30,0,40.5,,,
2021,1610,WCO,san_isabel,solar,30,0,40.5,,,
2021,1611,WCO,san_isabel,solar,30,0,40.5,,,
2021,1612,WCO,san_isabel,solar,30,0,40.5,,,
2021,1613,WCO,san_isabel,solar,30,0,40.5,,,
2021,1614,WCO,san_isabel,solar,30,0,40.5,,,
2021,1615,WCO,san_isabel,solar,30,0,49.5,,,
2021,1616,WCO,san_isabel,solar,30,11.25,49.5,,,
2021,1617,WCO,san_isabel,solar,30,13.5,49.5,,,
2021,1618,WCO,san_isabel,solar,30,18,49.5,,,
2021,1619,WCO,san_isabel,solar,30,20.25,49.5,,,
2021,1620,WCO,san_isabel,solar,30,22.5,49.5,,,
2021,1621,WCO,san_isabel,solar,30,20.43,63,,,
2021,1622,WCO,san_isabel,solar,30,22.5,63,,,
2021,1623,WCO,san_isabel,solar,30,20.25,63,,,
2021,1624,WCO,san_isabel,solar,30,18,63,,,
2021,1625,WCO,san_isabel,solar,30,13.5,63,,,
2021,1626,WCO,san_isabel,solar,30,13.5,63,,,
2021,1627,WCO,san_isabel,solar,30,11.25,27,,,
2021,1628,WCO,san_isabel,solar,30,11.25,27,,,
2021,1629,WCO,san_isabel,solar,30,0,27,,,
2021,1630,WCO,san_isabel,solar,30,0,27,,,
2021,1631,WCO,san_isabel,solar,30,0,27,,,
2021,1632,WCO,san_isabel,solar,30,0,27,,,
2021,1633,WCO,san_isabel,solar,30,0,40.5,,,
2021,1634,WCO,san_isabel,solar,30,0,40.5,,,
2021,1635,WCO,san_isabel,solar,30,0,40.5,,,
2021,1636,WCO,san_isabel,solar,30,0,40.5,,,
2021,1637,WCO,san_isabel,solar,30,0,40.5,,,
2021,1638,WCO,san_isabel,solar,30,0,40.5,,,
2021,1639,WCO,san_isabel,solar,30,0,49.5,,,
2021,1640,WCO,san_isabel,solar,30,11.25,49.5,,,
2021,1641,WCO,san_isabel,solar,30,13.5,49.5,,,
2021,1642,WCO,san_isabel,solar,30,18,49.5,,,
2021,1643,WCO,san_isabel,solar,30,20.25,49.5,,,
2021,1644,WCO,san_isabel,solar,30,22.5,49.5,,,
2021,1645,WCO,san_isabel,solar,30,20.43,63,,,
2021,1646,WCO,san_isabel,solar,30,22.5,63,,,
2021,1647,WCO,san_isabel,solar,30,20.25,63,,,
2021,1648,WCO,san_isabel,solar,30,18,63,,,
2021,1649,WCO,san_isabel,solar,30,13.5,63,,,
2021,1650,WCO,san_isabel,solar,30,13.5,63,,,
2021,1651,WCO,san_isabel,solar,30,11.25,27,,,
2021,1652,WCO,san_isabel,solar,30,11.25,27,,,
2021,1653,WCO,san_isabel,solar,30,0,27,,,
2021,1654,WCO,san_isabel,solar,30,0,27,,,
2021,1655,WCO,san_isabel,solar,30,0,27,,,
2021,1656,WCO,san_isabel,solar,30,0,27,,,
2021,1657,WCO,san_isabel,solar,30,0,40.5,,,
2021,1658,WCO,san_isabel,solar,30,0,40.5,,,
2021,1659,WCO,san_isabel,solar,30,0,40.5,,,
2021,1660,WCO,san_isabel,solar,30,0,40.5,,,
2021,1661,WCO,san_isabel,solar,30,0,40.5,,,
2021,1662,WCO,san_isabel,solar,30,0,40.5,,,
2021,1663,WCO,san_isabel,solar,30,0,49.5,,,
2021,1664,WCO,san_isabel,solar,30,11.25,49.5,,,
2021,1665,WCO,san_isabel,solar,30,13.5,49.5,,,
2021,1666,WCO,san_isabel,solar,30,18,49.5,,,
2021,1667,WCO,san_isabel,solar,30,20.25,49.5,,,
2021,1668,WCO,san_isabel,solar,30,22.5,49.5,,,
2021,1669,WCO,san_isabel,solar,30,20.43,63,,,
2021,1670,WCO,san_isabel,solar,30,22.5,63,,,
2021,1671,WCO,san_isabel,solar,30,20.25,63,,,
2021,1672,WCO,san_isabel,solar,30,18,63,,,
2021,1673,WCO,san_isabel,solar,30,13.5,63,,,
2021,1674,WCO,san_isabel,solar,30,13.5,63,,,
2021,1675,WCO,san_isabel,solar,30,11.25,27,,,
2021,1676,WCO,san_isabel,solar,30,11.25,27,,,
2021,1677,WCO,san_isabel,solar,30,0,27,,,
2021,1678,WCO,san_isabel,solar,30,0,27,,,
2021,1679,WCO,san_isabel,solar,30,0,27,,,
2021,1680,WCO,san_isabel,solar,30,0,27,,,
2021,1681,WCO,san_isabel,solar,30,0,40.5,,,
2021,1682,WCO,san_isabel,solar,30,0,40.5,,,
2021,1683,WCO,san_isabel,solar,30,0,40.5,,,
2021,1684,WCO,san_isabel,solar,30,0,40.5,,,
2021,1685,WCO,san_isabel,solar,30,0,40.5,,,
2021,1686,WCO,san_isabel,solar,30,0,40.5,,,
2021,1687,WCO,san_isabel,solar,30,0,49.5,,,
2021,1688,WCO,san_isabel,solar,30,11.25,49.5,,,
2021,1689,WCO,san_isabel,solar,30,13.5,49.5,,,
2021,1690,WCO,san_isabel,solar,30,18,49.5,,,
2021,1691,WCO,san_isabel,solar,30,20.25,49.5,,,
2021,1692,WCO,san_isabel,solar,30,22.5,49.5,,,
2021,1693,WCO,san_isabel,solar,30,20.43,63,,,
2021,1694,WCO,san_isabel,solar,30,22.5,63,,,
2021,1695,WCO,san_isabel,solar,30,20.25,63,,,
2021,1696,WCO,san_isabel,solar,30,18,63,,,
2021,1697,WCO,san_isabel,solar,30,13.5,63,,,
2021,1698,WCO,san_isabel,solar,30,13.5,63,,,
2021,1699,WCO,san_isabel,solar,30,11.25,27,,,
2021,1700,WCO,san_isabel,solar,30,11.25,27,,,
2021,1701,WCO,san_isabel,solar,30,0,27,,,
2021,1702,WCO,san_isabel,solar,30,0,27,,,
2021,1703,WCO,san_isabel,solar,30,0,27,,,
2021,1704,WCO,san_isabel,solar,30,0,27,,,
2021,1705,WCO,san_isabel,solar,30,0,40.5,,,
2021,1706,WCO,san_isabel,solar,30,0,40.5,,,
2021,1707,WCO,san_isabel,solar,30,0,40.5,,,
2021,1708,WCO,san_isabel,solar,30,0,40.5,,,
2021,1709,WCO,san_isabel,solar,30,0,40.5,,,
2021,1710,WCO,san_isabel,solar,30,0,40.5,,,
2021,1711,WCO,san_isabel,solar,30,0,49.5,,,
2021,1712,WCO,san_isabel,solar,30,11.25,49.5,,,
2021,1713,WCO,san_isabel,solar,30,13.5,49.5,,,
2021,1714,WCO,san_isabel,solar,30,18,49.5,,,
2021,1715,WCO,san_isabel,solar,30,20.25,49.5,,,
2021,1716,WCO,san_isabel,solar,30,22.5,49.5,,,
2021,1717,WCO,san_isabel,solar,30,20.43,63,,,
2021,1718,WCO,san_isabel,solar,30,22.5,63,,,
2021,1719,WCO,san_isabel,solar,30,20.25,63,,,
2021,1720,WCO,san_isabel,solar,30,18,63,,,
2021,1721,WCO,san_isabel,solar,30,13.5,63,,,
2021,1722,WCO,san_isabel,solar,30,13.5,63,,,
2021,1723,WCO,san_isabel,solar,30,11.25,27,,,
2021,1724,WCO,san_isabel,solar,30,11.25,27,,,
2021,1725,WCO,san_isabel,solar,30,0,27,,,
2021,1726,WCO,san_isabel,solar,30,0,27,,,
2021,1727,WCO,san_isabel,solar,30,0,27,,,
2021,1728,WCO,san_isabel,solar,30,0,27,,,
2021,1729,WCO,san_isabel,solar,30,0,40.5,,,
2021,1730,WCO,san_isabel,solar,30,0,40.5,,,
2021,1731,WCO,san_isabel,solar,30,0,40.5,,,
2021,1732,WCO,san_isabel,solar,30,0,40.5,,,
2021,1733,WCO,san_isabel,solar,30,0,40.5,,,
2021,1734,WCO,san_isabel,solar,30,0,40.5,,,
2021,1735,WCO,san_isabel,solar,30,0,49.5,,,
2021,1736,WCO,san_isabel,solar,30,11.25,49.5,,,
2021,1737,WCO,san_isabel,solar,30,13.5,49.5,,,
2021,1738,WCO,san_isabel,solar,30,18,49.5,,,
2021,1739,WCO,san_isabel,solar,30,20.25,49.5,,,
2021,1740,WCO,san_isabel,solar,30,22.5,49.5,,,
2021,1741,WCO,san_isabel,solar,30,20.43,63,,,
2021,1742,WCO,san_isabel,solar,30,22.5,63,,,
2021,1743,WCO,san_isabel,solar,30,20.25,63,,,
2021,1744,WCO,san_isabel,solar,30,18,63,,,
2021,1745,WCO,san_isabel,solar,30,13.5,63,,,
2021,1746,WCO,san_isabel,solar,30,13.5,63,,,
2021,1747,WCO,san_isabel,solar,30,11.25,27,,,
2021,1748,WCO,san_isabel,solar,30,11.25,27,,,
2021,1749,WCO,san_isabel,solar,30,0,27,,,
2021,1750,WCO,san_isabel,solar,30,0,27,,,
2021,1751,WCO,san_isabel,solar,30,0,27,,,
2021,1752,WCO,san_isabel,solar,30,0,27,,,
2021,1753,WCO,san_isabel,solar,30,0,40.5,,,
2021,1754,WCO,san_isabel,solar,30,0,40.5,,,
2021,1755,WCO,san_isabel,solar,30,0,40.5,,,
2021,1756,WCO,san_isabel,solar,30,0,40.5,,,
2021,1757,WCO,san_isabel,solar,30,0,40.5,,,
2021,1758,WCO,san_isabel,solar,30,0,40.5,,,
2021,1759,WCO,san_isabel,solar,30,0,49.5,,,
2021,1760,WCO,san_isabel,solar,30,11.25,49.5,,,
2021,1761,WCO,san_isabel,solar,30,13.5,49.5,,,
2021,1762,WCO,san_isabel,solar,30,18,49.5,,,
2021,1763,WCO,san_isabel,solar,30,20.25,49.5,,,
2021,1764,WCO,san_isabel,solar,30,22.5,49.5,,,
2021,1765,WCO,san_isabel,solar,30,20.43,63,,,
2021,1766,WCO,san_isabel,solar,30,22.5,63,,,
2021,1767,WCO,san_isabel,solar,30,20.25,63,,,
2021,1768,WCO,san_isabel,solar,30,18,63,,,
2021,1769,WCO,san_isabel,solar,30,13.5,63,,,
2021,1770,WCO,san_isabel,solar,30,13.5,63,,,
2021,1771,WCO,san_isabel,solar,30,11.25,27,,,
2021,1772,WCO,san_isabel,solar,30,11.25,27,,,
2021,1773,WCO,san_isabel,solar,30,0,27,,,
2021,1774,WCO,san_isabel,solar,30,0,27,,,
2021,1775,WCO,san_isabel,solar,30,0,27,,,
2021,1776,WCO,san_isabel,solar,30,0,27,,,
2021,1777,WCO,san_isabel,solar,30,0,40.5,,,
2021,1778,WCO,san_isabel,solar,30,0,40.5,,,
2021,1779,WCO,san_isabel,solar,30,0,40.5,,,
2021,1780,WCO,san_isabel,solar,30,0,40.5,,,
2021,1781,WCO,san_isabel,solar,30,0,40.5,,,
2021,1782,WCO,san_isabel,solar,30,0,40.5,,,
2021,1783,WCO,san_isabel,solar,30,0,49.5,,,
2021,1784,WCO,san_isabel,solar,30,11.25,49.5,,,
2021,1785,WCO,san_isabel,solar,30,13.5,49.5,,,
2021,1786,WCO,san_isabel,solar,30,18,49.5,,,
2021,1787,WCO,san_isabel,solar,30,20.25,49.5,,,
2021,1788,WCO,san_isabel,solar,30,22.5,49.5,,,
2021,1789,WCO,san_isabel,solar,30,20.43,63,,,
2021,1790,WCO,san_isabel,solar,30,22.5,63,,,
2021,1791,WCO,san_isabel,solar,30,20.25,63,,,
2021,1792,WCO,san_isabel,solar,30,18,63,,,
2021,1793,WCO,san_isabel,solar,30,13.5,63,,,
2021,1794,WCO,san_isabel,solar,30,13.5,63,,,
2021,1795,WCO,san_isabel,solar,30,11.25,27,,,
2021,1796,WCO,san_isabel,solar,30,11.25,27,,,
2021,1797,WCO,san_isabel,solar,30,0,27,,,
2021,1798,WCO,san_isabel,solar,30,0,27,,,
2021,1799,WCO,san_isabel,solar,30,0,27,,,
2021,1800,WCO,san_isabel,solar,30,0,27,,,
2021,1801,WCO,san_isabel,solar,30,0,40.5,,,
2021,1802,WCO,san_isabel,solar,30,0,40.5,,,
2021,1803,WCO,san_isabel,solar,30,0,40.5,,,
2021,1804,WCO,san_isabel,solar,30,0,40.5,,,
2021,1805,WCO,san_isabel,solar,30,0,40.5,,,
2021,1806,WCO,san_isabel,solar,30,0,40.5,,,
2021,1807,WCO,san_isabel,solar,30,0,49.5,,,
2021,1808,WCO,san_isabel,solar,30,11.25,49.5,,,
2021,1809,WCO,san_isabel,solar,30,13.5,49.5,,,
2021,1810,WCO,san_isabel,solar,30,18,49.5,,,
2021,1811,WCO,san_isabel,solar,30,20.25,49.5,,,
2021,1812,WCO,san_isabel,solar,30,22.5,49.5,,,
2021,1813,WCO,san_isabel,solar,30,20.43,63,,,
2021,1814,WCO,san_isabel,solar,30,22.5,63,,,
2021,1815,WCO,san_isabel,solar,30,20.25,63,,,
2021,1816,WCO,san_isabel,solar,30,18,63,,,
2021,1817,WCO,san_isabel,solar,30,13.5,63,,,
2021,1818,WCO,san_isabel,solar,30,13.5,63,,,
2021,1819,WCO,san_isabel,solar,30,11.25,27,,,
2021,1820,WCO,san_isabel,solar,30,11.25,27,,,
2021,1821,WCO,san_isabel,solar,30,0,27,,,
2021,1822,WCO,san_isabel,solar,30,0,27,,,
2021,1823,WCO,san_isabel,solar,30,0,27,,,
2021,1824,WCO,san_isabel,solar,30,0,27,,,
2021,1825,WCO,san_isabel,solar,30,0,40.5,,,
2021,1826,WCO,san_isabel,solar,30,0,40.5,,,
2021,1827,WCO,san_isabel,solar,30,0,40.5,,,
2021,1828,WCO,san_isabel,solar,30,0,40.5,,,
2021,1829,WCO,san_isabel,solar,30,0,40.5,,,
2021,1830,WCO,san_isabel,solar,30,0,40.5,,,
2021,1831,WCO,san_isabel,solar,30,0,49.5,,,
2021,1832,WCO,san_isabel,solar,30,11.25,49.5,,,
2021,1833,WCO,san_isabel,solar,30,13.5,49.5,,,
2021,1834,WCO,san_isabel,solar,30,18,49.5,,,
2021,1835,WCO,san_isabel,solar,30,20.25,49.5,,,
2021,1836,WCO,san_isabel,solar,30,22.5,49.5,,,
2021,1837,WCO,san_isabel,solar,30,20.43,63,,,
2021,1838,WCO,san_isabel,solar,30,22.5,63,,,
2021,1839,WCO,san_isabel,solar,30,20.25,63,,,
2021,1840,WCO,san_isabel,solar,30,18,63,,,
2021,1841,WCO,san_isabel,solar,30,13.5,63,,,
2021,1842,WCO,san_isabel,solar,30,13.5,63,,,
2021,1843,WCO,san_isabel,solar,30,11.25,27,,,
2021,1844,WCO,san_isabel,solar,30,11.25,27,,,
2021,1845,WCO,san_isabel,solar,30,0,27,,,
2021,1846,WCO,san_isabel,solar,30,0,27,,,
2021,1847,WCO,san_isabel,solar,30,0,27,,,
2021,1848,WCO,san_isabel,solar,30,0,27,,,
2021,1849,WCO,san_isabel,solar,30,0,40.5,,,
2021,1850,WCO,san_isabel,solar,30,0,40.5,,,
2021,1851,WCO,san_isabel,solar,30,0,40.5,,,
2021,1852,WCO,san_isabel,solar,30,0,40.5,,,
2021,1853,WCO,san_isabel,solar,30,0,40.5,,,
2021,1854,WCO,san_isabel,solar,30,0,40.5,,,
2021,1855,WCO,san_isabel,solar,30,0,49.5,,,
2021,1856,WCO,san_isabel,solar,30,11.25,49.5,,,
2021,1857,WCO,san_isabel,solar,30,13.5,49.5,,,
2021,1858,WCO,san_isabel,solar,30,18,49.5,,,
2021,1859,WCO,san_isabel,solar,30,20.25,49.5,,,
2021,1860,WCO,san_isabel,solar,30,22.5,49.5,,,
2021,1861,WCO,san_isabel,solar,30,20.43,63,,,
2021,1862,WCO,san_isabel,solar,30,22.5,63,,,
2021,1863,WCO,san_isabel,solar,30,20.25,63,,,
2021,1864,WCO,san_isabel,solar,30,18,63,,,
2021,1865,WCO,san_isabel,solar,30,13.5,63,,,
2021,1866,WCO,san_isabel,solar,30,13.5,63,,,
2021,1867,WCO,san_isabel,solar,30,11.25,27,,,
2021,1868,WCO,san_isabel,solar,30,11.25,27,,,
2021,1869,WCO,san_isabel,solar,30,0,27,,,
2021,1870,WCO,san_isabel,solar,30,0,27,,,
2021,1871,WCO,san_isabel,solar,30,0,27,,,
2021,1872,WCO,san_isabel,solar,30,0,27,,,
2021,1873,WCO,san_isabel,solar,30,0,40.5,,,
2021,1874,WCO,san_isabel,solar,30,0,40.5,,,
2021,1875,WCO,san_isabel,solar,30,0,40.5,,,
2021,1876,WCO,san_isabel,solar,30,0,40.5,,,
2021,1877,WCO,san_isabel,solar,30,0,40.5,,,
2021,1878,WCO,san_isabel,solar,30,0,40.5,,,
2021,1879,WCO,san_isabel,solar,30,0,49.5,,,
2021,1880,WCO,san_isabel,solar,30,11.25,49.5,,,
2021,1881,WCO,san_isabel,solar,30,13.5,49.5,,,
2021,1882,WCO,san_isabel,solar,30,18,49.5,,,
2021,1883,WCO,san_isabel,solar,30,20.25,49.5,,,
2021,1884,WCO,san_isabel,solar,30,22.5,49.5,,,
2021,1885,WCO,san_isabel,solar,30,20.43,63,,,
2021,1886,WCO,san_isabel,solar,30,22.5,63,,,
2021,1887,WCO,san_isabel,solar,30,20.25,63,,,
