LMP8760,gas8760
15.7099,2.456
15.9201,2.456
17.2841,2.456
17.9519,2.456
66.3936,2.456
15.5972,2.456
14.2186,2.456
14.2535,2.456
12.3915,2.456
7.8486,2.456
2.519,2.456
-0.6086,2.456
4.8334,2.456
-0.5186,2.456
3.9703,2.456
33.6704,2.456
8.7551,2.456
15.2348,2.456
19.1094,2.456
39.4109,2.456
21.7095,2.456
18.7792,2.456
15.5949,2.456
17.2203,2.456
17.8063,2.456
15.5834,2.456
13.8699,2.456
14.0569,2.456
6.5822,2.456
16.7165,2.456
9.2049,2.456
0.6908,2.456
5.0391,2.456
5.6851,2.456
4.7146,2.456
7.7036,2.456
3.2829,2.456
-13.5977,2.456
0.058,2.456
0.2032,2.456
7.6482,2.456
8.9368,2.456
10.3578,2.456
12.7278,2.456
12.6957,2.456
12.53,2.456
13.7566,2.456
15.3923,2.456
21.6471,2.456
15.0238,2.456
13.9676,2.456
15.6982,2.456
14.3786,2.456
13.1827,2.456
11.2962,2.456
11.5183,2.456
12.3142,2.456
12.4239,2.456
14.1548,2.456
16.5699,2.456
32.9055,2.456
13.9169,2.456
14.3302,2.456
14.5064,2.456
13.5295,2.456
14.2431,2.456
13.5671,2.456
7.125,2.456
4.1016,2.456
4.4964,2.456
8.4394,2.456
15.2049,2.456
26.0055,2.456
25.3652,2.456
6.3739,2.456
11.1685,2.456
11.0215,2.456
14.0807,2.456
15.4317,2.456
15.4817,2.456
14.9471,2.456
14.8993,2.456
14.0819,2.456
15.7246,2.456
35.0197,2.456
15.2321,2.456
64.2357,2.456
17.1221,2.456
17.5857,2.456
21.4791,2.456
18.1714,2.456
18.1116,2.456
18.4068,2.456
17.5184,2.456
24.59,2.456
18.8896,2.456
17.8023,2.456
17.0147,2.456
17.8009,2.456
44.7745,2.456
14.4837,2.456
17.0705,2.456
21.0157,2.456
24.2857,2.456
22.1206,2.456
18.9962,2.456
15.4308,2.456
55.5635,2.456
34.8043,2.456
16.4577,2.456
43.5609,2.456
13.4495,2.456
30.845,2.456
22.5543,2.456
35.1272,2.456
16.5572,2.456
7.6862,2.456
4.1015,2.456
-5.7161,2.456
3.5307,2.456
1.591,2.456
-1.5496,2.456
4.6898,2.456
17.0824,2.456
15.4965,2.456
-3.6737,2.456
-13.2091,2.456
-5.2302,2.456
-17.9021,2.456
-17.6627,2.456
-16.5359,2.456
-10.2074,2.456
3.7317,2.456
7.3359,2.456
14.0792,2.456
10.8696,2.456
9.089,2.456
9.3914,2.456
12.3836,2.456
13.1089,2.456
16.2694,2.456
17.9335,2.456
17.2496,2.456
16.5691,2.456
16.1637,2.456
16.3667,2.456
17.5794,2.456
16.7083,2.456
15.7579,2.456
12.1274,2.456
10.8103,2.456
6.4292,2.456
2.8864,2.456
2.435,2.456
8.1911,2.456
8.4202,2.456
10.9064,2.456
6.9983,2.456
11.1729,2.456
12.1429,2.456
12.6973,2.456
11.0994,2.456
12.4729,2.456
10.5285,2.456
10.9132,2.456
11.8503,2.456
14.5019,2.456
14.9076,2.456
14.8567,2.456
13.8098,2.456
12.8663,2.456
12.6017,2.456
11.9262,2.456
11.7568,2.456
11.4451,2.456
11.9193,2.456
12.832,2.456
13.0784,2.456
11.887,2.456
14.1899,2.456
15.0611,2.456
13.7856,2.456
23.9182,2.456
18.715,2.456
17.4038,2.456
17.8484,2.456
18.2407,2.456
33.7215,2.456
15.9886,2.456
15.9672,2.456
22.5893,2.456
19.8899,2.456
19.1676,2.456
18.4748,2.456
19.43,2.456
19.4,2.456
14.1018,2.456
10.7308,2.456
12.262,2.456
16.9361,2.456
13.7349,2.456
11.7897,2.456
5.2019,2.456
-19.914,2.456
-28.4615,2.456
-30.8873,2.456
-31.543,2.456
-32.4365,2.456
-24.8169,2.456
-12.2377,2.456
-4.3799,2.456
3.5454,2.456
4.7642,2.456
7.723,2.456
9.7029,2.456
10.2929,2.456
12.1555,2.456
13.65,2.456
15.1635,2.456
15.3456,2.456
2.1404,2.456
-1.2042,2.456
-27.7273,2.456
-27.8677,2.456
-20.4295,2.456
-3.5801,2.456
6.4413,2.456
4.0966,2.456
6.8652,2.456
10.8846,2.456
14.2648,2.456
15.1103,2.456
15.6401,2.456
16.5613,2.456
16.8044,2.456
17.7555,2.456
23.7047,2.456
19.4113,2.456
22.4323,2.456
24.6947,2.456
37.4997,2.456
18.3957,2.456
16.6182,2.456
16.9467,2.456
14.7097,2.456
12.806,2.456
6.7949,2.456
9.6448,2.456
11.204,2.456
10.0221,2.456
10.5854,2.456
10.6172,2.456
13.2482,2.456
13.4314,2.456
15.7105,2.456
15.6066,2.456
16.521,2.456
17.4083,2.456
17.8223,2.456
18.0523,2.456
18.6744,2.456
17.9661,2.456
18.0504,2.456
17.2111,2.456
17.9579,2.456
19.2942,2.456
15.7363,2.456
15.0914,2.456
13.1585,2.456
8.2797,2.456
5.7369,2.456
11.3122,2.456
13.6268,2.456
10.0163,2.456
5.0175,2.456
-3.1737,2.456
7.4498,2.456
11.6168,2.456
14.1627,2.456
13.4983,2.456
13.3922,2.456
15.443,2.456
17.4755,2.456
17.6066,2.456
17.1136,2.456
15.7093,2.456
15.3703,2.456
11.6929,2.456
15.7809,2.456
10.6401,2.456
1.4833,2.456
8.7011,2.456
-2.2718,2.456
-17.0679,2.456
-22.6161,2.456
1.8971,2.456
-0.508,2.456
11.2365,2.456
15.0478,2.456
14.5916,2.456
44.6208,2.456
62.2752,2.456
15.4303,2.456
16.1234,2.456
15.9166,2.456
14.7944,2.456
16.6235,2.456
15.1344,2.456
15.9463,2.456
14.601,2.456
7.1475,2.456
4.8873,2.456
10.5305,2.456
3.9202,2.456
8.0292,2.456
15.0262,2.456
14.9044,2.456
12.753,2.456
10.4305,2.456
9.95,2.456
4.8259,2.456
4.5289,2.456
1.734,2.456
-8.0431,2.456
-18.8306,2.456
0.9551,2.456
12.3565,2.456
16.141,2.456
16.5008,2.456
15.7648,2.456
15.4262,2.456
14.9699,2.456
20.0296,2.456
19.1761,2.456
31.8738,2.456
18.6096,2.456
17.4415,2.456
19.8189,2.456
15.9039,2.456
-37.8716,2.456
-35.0291,2.456
-27.7368,2.456
-21.5139,2.456
-13.9863,2.456
-12.3979,2.456
-19.7688,2.456
-19.7162,2.456
-23.5354,2.456
-9.9143,2.456
-7.2673,2.456
-11.6317,2.456
14.9575,2.456
9.7423,2.456
3.4519,2.456
-5.3848,2.456
4.1648,2.456
1.4947,2.456
4.1416,2.456
8.7986,2.456
-6.3794,2.456
-0.5657,2.456
5.8048,2.456
-0.188,2.456
3.6872,2.456
-2.896,2.456
-20.5862,2.456
-22.8543,2.456
-27.0395,2.456
-21.7215,2.456
-1.753,2.456
-10.5725,2.456
-10.1928,2.456
8.345,2.456
8.8332,2.456
12.8964,2.456
14.1871,2.456
11.4471,2.456
10.6042,2.456
-1.7401,2.456
5.875,2.456
13.873,2.456
13.2906,2.456
8.1019,2.456
4.5137,2.456
8.3998,2.456
14.3087,2.456
7.6254,2.456
7.9749,2.456
-9.145,2.456
6.4429,2.456
7.4833,2.456
6.9625,2.456
10.0042,2.456
-11.0105,2.456
0.6067,2.456
4.0155,2.456
-3.9893,2.456
-6.9465,2.456
-5.3358,2.456
-18.793,2.456
8.8755,2.456
8.7355,2.456
8.3366,2.456
8.962,2.456
10.0629,2.456
4.1062,2.456
6.3198,2.456
6.5031,2.456
11.1619,2.456
10.8022,2.456
10.2765,2.456
4.876,2.456
2.7221,2.456
9.433,2.456
10.1249,2.456
10.2434,2.456
5.7566,2.456
10.4125,2.456
0.0217,2.456
4.4821,2.456
-0.3213,2.456
11.0804,2.456
12.5728,2.456
12.996,2.456
12.7286,2.456
11.3962,2.456
5.519,2.456
13.6052,2.456
27.9168,2.456
16.195,2.456
30.4174,2.456
17.5439,2.456
16.9708,2.456
18.1438,2.456
18.2,2.456
18.5945,2.456
18.9735,2.456
16.6207,2.456
15.6277,2.456
14.9756,2.456
14.9887,2.456
14.8959,2.456
14.917,2.456
14.7407,2.456
14.7431,2.456
14.9055,2.456
14.9829,2.456
18.2016,2.456
18.9075,2.456
18.0564,2.456
17.335,2.456
16.7285,2.456
16.3651,2.456
15.8174,2.456
16.8141,2.456
16.9941,2.456
17.2125,2.456
17.4046,2.456
17.242,2.456
17.297,2.456
17.1129,2.456
17.0407,2.456
16.7718,2.456
16.8186,2.456
16.7726,2.456
16.4733,2.456
16.1337,2.456
12.7005,2.456
13.4125,2.456
12.5287,2.456
11.8218,2.456
14.2751,2.456
13.9603,2.456
9.3098,2.456
12.2646,2.456
12.4638,2.456
12.6464,2.456
12.9964,2.456
13.3224,2.456
15.7533,2.456
13.2905,2.456
14.3551,2.456
15.2088,2.456
16.1164,2.456
16.5143,2.456
17.122,2.456
15.0031,2.456
15.0644,2.456
14.7627,2.456
14.7735,2.456
13.9848,2.456
13.8118,2.456
14.9796,2.456
14.8342,2.456
21.3273,2.456
25.4395,2.456
18.1164,2.456
23.0414,2.456
20.1775,2.456
18.1324,2.456
31.7499,2.456
25.6221,2.456
31.4011,2.456
69.8027,2.456
18.3742,2.456
15.6232,2.456
15.3346,2.456
14.3728,2.456
13.5434,2.456
12.7025,2.456
11.5733,2.456
3.9061,2.456
1.1633,2.456
7.7767,2.456
8.9911,2.456
7.964,2.456
7.3334,2.456
2.7869,2.456
7.0592,2.456
13.408,2.456
2.4649,2.456
6.7064,2.456
14.7515,2.456
60.6226,2.456
29.4115,2.456
63.1781,2.456
66.7916,2.456
34.1629,2.456
14.5397,2.456
15.3341,2.456
11.9882,2.456
14.3643,2.456
12.1296,2.456
8.8205,2.456
-3.2933,2.456
5.1992,2.456
3.3753,2.456
-2.9196,2.456
-8.7118,2.456
5.7494,2.456
0.4683,2.456
-24.27,2.456
-8.0851,2.456
9.1611,2.456
8.6983,2.456
8.4476,2.456
9.9961,2.456
2.4491,2.456
12.8904,2.456
23.2554,2.456
10.7556,2.456
8.9299,2.456
8.5447,2.456
5.6203,2.456
4.1026,2.475
2.1502,2.475
4.8754,2.475
-10.2286,2.475
-16.8308,2.475
-26.3612,2.475
-29.2933,2.475
-27.483,2.475
-29.0362,2.475
-28.8599,2.475
-28.6265,2.475
-30.3426,2.475
-9.3322,2.475
10.473,2.475
11.0089,2.475
13.4091,2.475
14.9844,2.475
16.2617,2.475
15.9997,2.475
11.9589,2.475
15.2783,2.475
17.6706,2.475
16.6604,2.475
16.5733,2.475
15.5219,2.475
6.158,2.475
1.7342,2.475
-3.4962,2.475
-11.754,2.475
-6.2284,2.475
-5.5548,2.475
-7.226,2.475
-19.8447,2.475
-21.1157,2.475
-23.552,2.475
-24.8957,2.475
6.8196,2.475
12.3363,2.475
12.9773,2.475
14.2048,2.475
44.2844,2.475
16.9315,2.475
17.1188,2.475
16.3905,2.475
17.0443,2.475
17.7427,2.475
16.4166,2.475
16.0684,2.475
14.1125,2.475
12.7078,2.475
6.1451,2.475
-7.5757,2.475
-5.0409,2.475
-0.2188,2.475
8.5541,2.475
7.6128,2.475
9.6816,2.475
8.5657,2.475
11.9278,2.475
10.8023,2.475
13.0504,2.475
14.6257,2.475
17.1488,2.475
17.9942,2.475
19.8836,2.475
19.9351,2.475
20.3624,2.475
22.3433,2.475
86.0049,2.475
38.2831,2.475
52.9357,2.475
20.0188,2.475
17.684,2.475
16.7127,2.475
15.5779,2.475
14.0505,2.475
13.1618,2.475
12.9625,2.475
3.6604,2.475
10.8264,2.475
9.1966,2.475
0.2551,2.475
11.4253,2.475
11.6706,2.475
13.0836,2.475
16.3756,2.475
18.4379,2.475
20.8645,2.475
20.1337,2.475
22.9078,2.475
24.5508,2.475
26.9267,2.475
25.1165,2.475
22.3149,2.475
18.94,2.475
18.335,2.475
14.292,2.475
10.3952,2.475
10.9173,2.475
7.4906,2.475
2.6835,2.475
6.8386,2.475
3.5324,2.475
-7.2528,2.475
-19.4594,2.475
11.5777,2.475
10.1047,2.475
8.2709,2.475
13.8972,2.475
15.5204,2.475
16.0091,2.475
16.7359,2.475
18.2214,2.475
20.2763,2.475
22.019,2.475
22.4091,2.475
21.9542,2.475
18.5639,2.475
17.1317,2.475
15.3497,2.475
16.0873,2.475
14.2927,2.475
7.6523,2.475
2.3166,2.475
2.0076,2.475
6.9255,2.475
4.4921,2.475
7.6091,2.475
5.7509,2.475
0.5714,2.475
-4.024,2.475
-10.3048,2.475
36.0175,2.475
25.2887,2.475
23.9984,2.475
45.1418,2.475
16.4515,2.475
17.1361,2.475
19.6033,2.475
15.1696,2.475
17.0279,2.475
16.5121,2.475
12.1297,2.475
15.7227,2.475
9.7037,2.475
8.5385,2.475
8.3175,2.475
5.9176,2.475
0.202,2.475
4.7513,2.475
2.4772,2.475
-1.3203,2.475
-3.2649,2.475
-10.79,2.475
-5.6493,2.475
-16.2908,2.475
9.7233,2.475
5.5752,2.475
-1.7671,2.475
10.2798,2.475
16.8539,2.475
13.6388,2.475
12.731,2.475
11.2694,2.475
14.7567,2.475
16.7919,2.475
19.9116,2.475
13.365,2.475
5.053,2.475
7.6866,2.475
4.6976,2.475
3.3682,2.475
-2.5811,2.475
3.6533,2.475
-3.5875,2.475
-11.509,2.475
-6.479,2.475
-2.7214,2.475
-2.5745,2.475
4.4417,2.475
12.2225,2.475
10.3432,2.475
6.0342,2.475
13.4985,2.475
21.9997,2.475
16.8601,2.475
16.3285,2.475
16.6821,2.475
16.3938,2.475
14.7856,2.475
11.3509,2.475
11.3652,2.475
12.5933,2.475
14.7086,2.475
8.377,2.475
6.2322,2.475
2.2398,2.475
9.3898,2.475
11.2939,2.475
3.1013,2.475
1.1189,2.475
-3.8536,2.475
-2.931,2.475
8.0391,2.475
11.6044,2.475
6.4456,2.475
-9.4868,2.475
-14.0593,2.475
27.7037,2.475
-11.3383,2.475
-14.0196,2.475
-2.528,2.475
8.2878,2.475
50.8766,2.475
11.8178,2.475
8.8984,2.475
6.0443,2.475
-2.3425,2.475
46.0996,2.475
-6.2896,2.475
-9.7115,2.475
-15.3713,2.475
-7.8779,2.475
-21.7613,2.475
-22.5527,2.475
-26.7982,2.475
-26.7232,2.475
-25.599,2.475
-22.9711,2.475
-20.4175,2.475
-23.4145,2.475
-17.5717,2.475
-18.859,2.475
-16.4562,2.475
-15.0262,2.475
-9.0836,2.475
4.1683,2.475
7.3831,2.475
13.6067,2.475
21.1337,2.475
20.6288,2.475
20.5562,2.475
16.6833,2.475
14.9068,2.475
8.3671,2.475
8.4883,2.475
-1.6006,2.475
-16.1392,2.475
-13.0353,2.475
-11.45,2.475
-15.5578,2.475
-26.6618,2.475
-8.9864,2.475
18.412,2.475
4.5979,2.475
-6.3686,2.475
4.1381,2.475
12.4905,2.475
9.6013,2.475
15.3148,2.475
16.9095,2.475
22.1243,2.475
21.1081,2.475
21.3989,2.475
21.6747,2.475
16.0841,2.475
5.7739,2.475
-1.4927,2.475
-13.2209,2.475
0.9482,2.475
0.755,2.475
-7.957,2.475
3.9532,2.475
5.7591,2.475
9.7917,2.475
5.0165,2.475
10.1161,2.475
12.6071,2.475
13.3493,2.475
14.6507,2.475
14.7418,2.475
15.3819,2.475
15.4737,2.475
14.2936,2.475
18.2428,2.475
31.1691,2.475
26.0446,2.475
19.5335,2.475
21.4075,2.475
14.3339,2.475
9.3434,2.475
6.9086,2.475
-9.3494,2.475
-11.1147,2.475
-7.0902,2.475
-14.4652,2.475
-7.208,2.475
-8.5919,2.475
-19.5836,2.475
-27.5119,2.475
-7.345,2.475
13.6662,2.475
12.6214,2.475
13.5127,2.475
8.8362,2.475
13.4621,2.475
11.8732,2.475
8.3148,2.475
8.0841,2.475
10.3056,2.475
9.2785,2.475
7.7352,2.475
10.0813,2.475
9.8783,2.475
1.1354,2.475
-0.8881,2.475
-4.3808,2.475
-13.7126,2.475
-15.4467,2.475
-10.7857,2.475
-10.8082,2.475
-12.2323,2.475
-19.7445,2.475
-25.7334,2.475
-16.8085,2.475
4.6593,2.475
-2.7739,2.475
1.8108,2.475
-0.8249,2.475
9.7161,2.475
13.1073,2.475
13.6528,2.475
19.7742,2.475
8.5974,2.475
15.615,2.475
15.2126,2.475
7.5425,2.475
6.7227,2.475
0.4604,2.475
-2.3962,2.475
-4.1079,2.475
-6.8409,2.475
-7.6194,2.475
-11.3705,2.475
-13.8497,2.475
-11.9622,2.475
-9.9019,2.475
-20.346,2.475
-4.8888,2.475
14.5716,2.475
7.6988,2.475
2.7067,2.475
6.3389,2.475
14.3136,2.475
13.3455,2.475
12.3217,2.475
6.243,2.475
12.7665,2.475
13.9231,2.475
12.0144,2.475
14.5106,2.475
14.6117,2.475
9.6872,2.475
2.4106,2.475
-6.3645,2.475
-8.9181,2.475
-11.218,2.475
-17.3867,2.475
-19.0891,2.475
-15.3047,2.475
-8.1798,2.475
-2.0517,2.475
12.598,2.475
6.7205,2.475
12.6639,2.475
6.9978,2.475
12.6328,2.475
12.5476,2.475
14.0387,2.475
11.455,2.475
13.7962,2.475
15.5911,2.475
14.8201,2.475
14.2726,2.475
10.847,2.475
12.467,2.475
10.4372,2.475
10.5712,2.475
2.0344,2.475
-2.2956,2.475
-7.3312,2.475
-10.0062,2.475
-11.6368,2.475
-7.1003,2.475
-9.1002,2.475
-9.8001,2.475
6.6926,2.475
5.2707,2.475
1.9666,2.475
3.4214,2.475
9.2437,2.475
6.0722,2.475
11.5851,2.475
7.4369,2.475
12.2909,2.475
10.3889,2.475
7.4748,2.475
10.1457,2.475
7.6819,2.475
9.5687,2.475
5.8727,2.475
-1.3208,2.475
-4.6909,2.475
-7.9316,2.475
-13.4164,2.475
-12.5962,2.475
-12.9339,2.475
-6.9389,2.475
2.0365,2.475
1.9716,2.475
1.4266,2.475
-0.1518,2.475
-15.4162,2.475
5.7124,2.475
33.6418,2.475
111.8934,2.475
13.8655,2.475
18.0196,2.475
15.397,2.475
15.0621,2.475
13.5049,2.475
11.3139,2.475
10.653,2.475
11.422,2.475
11.2827,2.475
5.705,2.475
-11.4123,2.475
-9.8562,2.475
-13.3255,2.475
-2.2382,2.475
3.6499,2.475
9.1265,2.475
9.2174,2.475
10.9684,2.475
10.3341,2.475
12.2621,2.475
14.2316,2.475
14.2734,2.475
15.1246,2.475
14.6309,2.475
16.4249,2.475
16.4018,2.475
15.8003,2.475
15.143,2.475
14.9752,2.475
13.9516,2.475
14.4724,2.475
15.0913,2.475
14.746,2.475
13.3281,2.475
13.6387,2.475
11.8245,2.475
11.0744,2.475
10.991,2.475
11.7573,2.475
12.1672,2.475
13.1396,2.475
13.1956,2.475
13.6971,2.475
14.4326,2.475
14.956,2.475
15.3919,2.475
15.7853,2.475
16.9424,2.475
65.9172,2.475
18.9326,2.475
44.6909,2.475
21.1472,2.475
20.2919,2.475
18.6458,2.475
17.1113,2.475
14.8648,2.475
12.4212,2.475
-1.003,2.475
-2.8281,2.475
6.028,2.475
2.1959,2.475
6.6183,2.475
-27.1716,2.475
-21.039,2.475
-1.6754,2.475
-0.557,2.475
-1.7674,2.475
12.8125,2.475
12.1632,2.475
11.7088,2.475
12.7416,2.475
13.2629,2.475
13.8802,2.475
13.7226,2.475
13.1558,2.475
11.8506,2.475
13.4252,2.475
12.2298,2.475
13.8781,2.475
13.8805,2.475
12.2858,2.475
10.9855,2.475
10.6895,2.475
10.3689,2.475
8.3675,2.475
7.2413,2.475
11.8785,2.475
10.2405,2.475
11.9038,2.475
12.1139,2.475
13.6229,2.475
15.5312,2.475
15.3678,2.475
17.0849,2.475
19.7833,2.475
21.1999,2.475
20.0951,2.475
19.8199,2.475
50.9954,2.475
201.2872,2.475
51.8555,2.475
29.3728,2.475
18.6722,2.475
70.0873,2.475
16.1123,2.475
14.6823,2.475
13.3983,2.475
12.0282,2.475
14.0763,2.475
12.827,2.475
13.6459,2.475
13.6401,2.475
11.9914,2.475
10.5066,2.475
12.9847,2.475
14.3926,2.475
15.0847,2.475
15.2393,2.475
18.5293,2.475
29.1325,2.475
17.4852,2.475
17.1273,2.475
18.0192,2.475
19.6303,2.475
20.9713,2.475
22.1547,2.475
27.0504,2.475
16.6709,2.475
15.5311,2.475
14.1131,2.475
11.235,2.475
6.244,2.475
8.0052,2.475
4.0327,2.475
9.4209,2.475
10.1547,2.475
4.473,2.475
6.2025,2.475
11.6994,2.475
14.3918,2.475
14.636,2.475
15.1612,2.475
15.6759,2.475
16.3487,2.475
18.179,2.475
18.4618,2.475
18.453,2.475
19.0357,2.475
18.5721,2.475
15.2467,2.475
14.5565,2.475
12.8885,2.475
11.8469,2.475
4.795,2.475
1.437,2.475
0.2062,2.475
6.1578,2.475
3.5884,2.475
-3.1421,2.475
-3.4841,2.475
6.0034,2.475
6.2111,2.475
11.4586,2.475
24.9735,2.475
14.2532,2.475
18.6188,2.475
22.6199,2.475
7.013,2.475
6.815,2.475
21.8444,2.475
61.5756,2.475
13.3729,2.475
31.6362,2.475
23.191,2.475
10.8344,2.475
13.6734,2.475
7.9671,2.475
11.412,2.475
7.9754,2.475
1.818,2.475
8.4492,2.475
10.3386,2.475
9.7517,2.475
14.2409,2.475
12.2864,2.475
12.6644,2.475
79.9342,2.475
16.571,2.475
16.7378,2.475
119.1358,2.475
17.5948,2.475
22.0568,2.475
20.1374,2.475
20.7178,2.475
20.8068,2.475
21.534,2.475
27.7439,2.475
26.8519,2.475
23.0633,2.475
17.7869,2.475
13.725,2.475
11.7975,2.475
9.719,2.475
5.6688,2.475
-2.2015,2.475
-0.2613,2.475
11.1701,2.475
11.7109,2.475
13.4944,2.475
13.7063,2.475
11.8879,2.475
13.3621,2.475
12.6986,2.475
14.9437,2.475
15.8685,2.475
15.8202,2.475
17.0419,2.475
18.2097,2.475
17.2821,2.475
16.1713,2.475
15.1387,2.475
14.484,2.475
16.8535,2.475
12.0038,2.475
11.4918,2.475
9.9949,2.475
8.344,2.475
77.3406,2.475
13.3959,2.475
12.887,2.475
9.7849,2.475
10.2761,2.475
-13.7287,2.475
-14.5474,2.475
5.4879,2.475
5.0783,2.475
11.3259,2.475
12.8858,2.475
13.9955,2.475
14.8632,2.475
11.2184,2.475
12.1437,2.475
15.4815,2.475
7.7891,2.475
13.9042,2.475
13.5751,2.475
11.1469,2.475
13.0582,2.475
6.7369,2.475
5.2588,2.475
-1.7571,2.475
4.6324,2.475
2.9558,2.475
-0.5489,2.475
-0.6696,2.475
3.0767,2.475
3.4787,2.475
-0.0182,2.475
7.4953,2.475
8.8655,2.475
3.215,2.475
12.9977,2.475
13.6231,2.475
4.4699,2.475
5.8485,2.475
1.134,2.475
4.7786,2.475
15.4184,2.475
16.9944,2.475
16.4007,2.475
15.5273,2.475
14.1556,2.475
8.9703,2.475
10.6414,2.475
8.5834,2.475
6.7496,2.475
8.9323,2.475
5.6502,2.475
2.6925,2.475
2.9699,2.475
0.1614,2.475
-5.7603,2.475
4.053,2.475
11.7125,2.475
12.9104,2.475
14.4332,2.475
15.6688,2.475
16.014,2.475
16.758,2.475
16.2464,2.475
16.1504,2.475
16.2865,2.475
17.6733,2.475
16.9027,2.475
16.3866,2.512
15.0907,2.512
13.0894,2.512
7.3326,2.512
9.7847,2.512
9.01,2.512
11.0631,2.512
10.4598,2.512
10.4412,2.512
11.8906,2.512
11.8181,2.512
10.0349,2.512
11.0376,2.512
14.2242,2.512
15.3176,2.512
16.4522,2.512
18.1349,2.512
23.5016,2.512
24.8788,2.512
25.2479,2.512
29.0876,2.512
29.2595,2.512
22.3285,2.512
22.075,2.512
20.6943,2.512
18.3864,2.512
17.3888,2.512
15.9411,2.512
12.6982,2.512
13.0017,2.512
13.584,2.512
13.3059,2.512
13.8131,2.512
14.5109,2.512
15.2206,2.512
15.9541,2.512
21.3351,2.512
20.9705,2.512
19.0509,2.512
18.9189,2.512
26.4574,2.512
22.1307,2.512
21.2652,2.512
16.9215,2.512
16.1016,2.512
15.1515,2.512
13.6556,2.512
13.597,2.512
14.5927,2.512
14.5213,2.512
13.9232,2.512
13.2617,2.512
11.8973,2.512
10.7786,2.512
11.9568,2.512
1.4814,2.512
1.8663,2.512
9.0525,2.512
12.5036,2.512
10.0486,2.512
14.1836,2.512
15.7845,2.512
18.2046,2.512
19.1054,2.512
21.7233,2.512
23.541,2.512
30.0757,2.512
42.8006,2.512
28.611,2.512
79.1932,2.512
23.5834,2.512
21.3701,2.512
24.3873,2.512
15.7637,2.512
14.1532,2.512
14.0731,2.512
14.0136,2.512
13.8648,2.512
14.0804,2.512
12.3794,2.512
13.0224,2.512
13.6323,2.512
13.3242,2.512
13.3882,2.512
14.2294,2.512
15.8146,2.512
16.01,2.512
15.852,2.512
33.6534,2.512
23.2784,2.512
21.3881,2.512
38.8106,2.512
20.4111,2.512
20.4926,2.512
22.1938,2.512
20.2687,2.512
16.4517,2.512
16.5901,2.512
15.3129,2.512
14.654,2.512
14.4515,2.512
13.5116,2.512
12.6434,2.512
12.6544,2.512
12.4208,2.512
12.6445,2.512
12.5429,2.512
12.4994,2.512
13.5531,2.512
15.4013,2.512
16.3171,2.512
18.1663,2.512
56.7538,2.512
40.2766,2.512
78.3789,2.512
39.457,2.512
300.2149,2.512
114.1698,2.512
499.4413,2.512
28.0878,2.512
57.6724,2.512
29.5269,2.512
20.2852,2.512
17.2557,2.512
15.0297,2.512
14.4577,2.512
13.6383,2.512
13.4461,2.512
13.9246,2.512
14.4251,2.512
14.6603,2.512
14.979,2.512
17.6197,2.512
18.0522,2.512
17.3479,2.512
23.1142,2.512
20.6021,2.512
30.1213,2.512
186.1151,2.512
21.5839,2.512
22.9016,2.512
24.1313,2.512
19.2781,2.512
20.3519,2.512
15.9822,2.512
17.1529,2.512
15.8643,2.512
14.8924,2.512
13.6828,2.512
13.6552,2.512
14.1183,2.512
13.1592,2.512
12.5421,2.512
12.355,2.512
13.5032,2.512
14.4621,2.512
15.314,2.512
17.9253,2.512
18.0332,2.512
22.0653,2.512
38.5649,2.512
52.73,2.512
56.6833,2.512
21.5323,2.512
23.5049,2.512
25.3971,2.512
24.8603,2.512
26.1011,2.512
25.0821,2.512
16.0044,2.512
13.9724,2.512
9.4905,2.512
7.402,2.512
11.0539,2.512
11.1833,2.512
6.9578,2.512
10.4239,2.512
3.5955,2.512
8.5677,2.512
11.8066,2.512
15.3408,2.512
16.133,2.512
15.5001,2.512
16.5296,2.512
21.4646,2.512
22.4865,2.512
22.1843,2.512
19.4913,2.512
18.6085,2.512
19.3826,2.512
20.4006,2.512
20.9829,2.512
30.3235,2.512
14.7492,2.512
8.4711,2.512
8.1391,2.512
-2.569,2.512
4.0386,2.512
2.4015,2.512
-3.1664,2.512
-4.4985,2.512
2.0344,2.512
-10.4756,2.512
-26.4008,2.512
-10.5621,2.512
8.1268,2.512
9.6383,2.512
14.5618,2.512
19.3659,2.512
16.3284,2.512
15.5586,2.512
17.919,2.512
22.114,2.512
19.7684,2.512
18.6808,2.512
17.5704,2.512
17.918,2.512
23.5835,2.512
14.5321,2.512
12.7965,2.512
12.2487,2.512
11.871,2.512
11.637,2.512
11.1754,2.512
10.7407,2.512
11.6824,2.512
12.3003,2.512
-1.6239,2.512
12.3811,2.512
13.4239,2.512
13.45,2.512
12.7192,2.512
-3.4081,2.512
7.888,2.512
14.6036,2.512
16.2629,2.512
20.4806,2.512
18.0601,2.512
17.7152,2.512
17.7936,2.512
18.0346,2.512
17.1531,2.512
15.4644,2.512
10.1976,2.512
4.2691,2.512
5.5449,2.512
10.7538,2.512
8.7849,2.512
11.0413,2.512
7.51,2.512
1.0283,2.512
12.2089,2.512
13.7691,2.512
29.5193,2.512
18.413,2.512
118.5032,2.512
25.8494,2.512
57.8784,2.512
26.1019,2.512
26.8152,2.512
29.0943,2.512
85.957,2.512
19.8186,2.512
14.1359,2.512
11.3963,2.512
17.6308,2.512
15.0661,2.512
15.1024,2.512
16.2078,2.512
13.6966,2.512
12.8436,2.512
13.2343,2.512
